timestamp_0,timestamp_1,timestamp_2,timestamp_3,co,humidity,smoke,temp
15945237830,15945237844,15945237839,15945237837,0.004853829122554538,49.5,0.020085537777957636,22.1
15945237900,15945237871,15945237886,15945237884,0.004877276487594955,49.5,0.02016047218385288,22.1
15945237911,15945237955,15945237935,15945237913,0.004856551418289571,49.6,0.020094242057912992,22.1
15945237948,15945237991,15945237973,15945237964,0.0048469245699355725,49.6,0.02006345615433765,22.1
15945237984,15945238009,15945238003,15945237981,0.0049010077975999424,49.5,0.020236230717072742,22.0
15945238042,15945238055,15945238033,15945238041,0.0048800737788083255,49.6,0.020169406451243044,22.0
15945238088,15945238075,15945238094,15945238069,0.004878752226077473,49.6,0.020165185689542828,22.0
15945238110,15945238150,15945238108,15945238090,0.004851068808131312,49.6,0.020076710803950924,22.0
15945238114,15945238162,15945238133,15945238130,0.004838717108875968,49.6,0.020037198363999843,22.0
15945238234,15945238186,15945238187,15945238223,0.00484555391240784,49.6,0.020059071769776702,22.0
15945238251,15945238209,15945238207,15945238235,0.004855202466921356,49.7,0.020089929053712544,22.0
15945238276,15945238239,15945238247,15945238273,0.004907987618605997,49.7,0.02025849683502644,22.0
15945238294,15945238301,15945238291,15945238291,0.004857925646693745,49.7,0.020098635600459408,22.0
15945238306,15945238348,15945238357,15945238310,0.004859335071477756,49.7,0.02010314137587005,22.0
15945238360,15945238389,15945238369,15945238380,0.004874540855564311,49.7,0.02015173372328591,22.0
15945238409,15945238428,15945238391,15945238391,0.004857925646693745,49.7,0.020098635600459408,22.0
15945238457,15945238437,15945238441,15945238459,0.0048510490887035814,49.8,0.02007664774076937,22.0
15945238475,15945238475,15945238463,15945238501,0.00484555391240784,49.8,0.020059071769776702,22.0
15945238537,15945238494,15945238493,15945238515,0.004857925646693745,49.9,0.020098635600459408,22.0
15945238554,15945238563,15945238592,15945238545,0.004866225112667972,50.0,0.020125163803853187,22.0
15945238575,15945238609,15945238627,15945238596,0.004857925646693745,50.1,0.020098635600459408,22.0
15945238626,15945238613,15945238647,15945238636,0.004840085547105209,50.2,0.020041577054495552,22.0
15945238652,15945238686,15945238661,15945238670,0.004864888079015703,50.2,0.020120890838531524,22.0
15945238708,15945238703,15945238682,15945238694,0.004859335071477756,50.3,0.02010314137587005,22.0
15945238766,15945238721,15945238715,15945238711,0.004840085547105209,50.3,0.020041577054495552,22.0
15945238778,15945238805,15945238809,15945238772,0.004852421530358751,50.3,0.020081036701551203,22.0
15945238782,15945238837,15945238822,15945238804,0.004844203387105208,50.3,0.020054751507385688,22.0
15945238853,15945238858,15945238846,15945238855,0.004853848854952292,50.3,0.020085600874401355,22.0
15945238890,15945238866,15945238897,15945238879,0.004840085547105209,50.2,0.020041577054495552,22.0
15945238963,15945238930,15945238944,15945238902,0.004845573606201511,50.2,0.0200591347672057,22.0
15945238987,15945238962,15945238977,15945238934,0.0048510490887035814,50.3,0.02007664774076937,22.0
15945239016,15945238994,15945239038,15945238981,0.004877351392053147,50.3,0.020160711436346682,22.0
15945239022,15945239030,15945239053,15945239007,0.004857925646693745,50.4,0.020098635600459408,22.0
15945239061,15945239068,15945239069,15945239055,0.004855177636016129,50.7,0.020089849659270072,22.0
15945239092,15945239110,15945239082,15945239112,0.004864867973339012,50.7,0.02012082658167285,22.0
15945239158,15945239135,15945239156,15945239154,0.00484418369970268,50.7,0.0200546885263529,22.0
15945239185,15945239166,15945239192,15945239192,0.0048510490887035814,50.8,0.02007664774076937,22.0
15945239231,15945239233,15945239204,15945239205,0.0048510490887035814,51.0,0.02007664774076937,22.0
15945239275,15945239254,15945239233,15945239241,0.00484555391240784,51.1,0.020059071769776702,22.0
15945239296,15945239306,15945239302,15945239326,0.004866279709998781,51.1,0.020125338283320315,22.0
15945239342,15945239348,15945239313,15945239334,0.004840085547105209,51.1,0.020041577054495552,22.0
15945239353,15945239392,15945239363,15945239355,0.0048319255551848295,51.1,0.02001546277327291,22.0
15945239396,15945239397,15945239421,15945239418,0.0048607102039201645,51.2,0.020107537236194274,22.0
15945239417,15945239476,15945239437,15945239429,0.00488565399579707,51.2,0.020187225628505348,22.0
15945239454,15945239483,15945239487,15945239455,0.0048607102039201645,51.3,0.020107537236194274,22.0
15945239507,15945239521,15945239499,15945239535,0.0048593548295662896,51.4,0.02010320453818624,22.1
15945239569,15945239555,15945239551,15945239576,0.0048483500389767285,51.4,0.02006801556807659,22.0
15945239593,15945239590,15945239612,15945239585,0.004831871743775497,51.4,0.02001529052829908,22.0
15945239639,15945239616,15945239637,15945239598,0.004870368487224604,51.4,0.020138403732833085,22.0
15945239650,15945239632,15945239645,15945239683,0.004852421530358751,51.5,0.020081036701551203,22.1
15945239696,15945239706,15945239719,15945239700,0.0048483500389767285,51.5,0.02006801556807659,22.1
15945239744,15945239732,15945239740,15945239717,0.004851143250846795,51.5,0.020076948872934847,22.1
15945239759,15945239780,15945239765,15945239792,0.0048843089226316356,51.6,0.02018293086090963,22.1
15945239797,15945239822,15945239807,15945239836,0.00484418369970268,51.6,0.0200546885263529,22.1
15945239833,15945239834,15945239843,15945239852,0.004835961915225252,51.6,0.020028381518275167,22.1
15945239865,15945239875,15945239894,15945239853,0.004863436929456381,51.6,0.020116252873295937,22.1
15945239914,15945239927,15945239961,15945239921,0.004866225112667964,51.5,0.020125163803853124,22.1
15945239977,15945239937,15945239980,15945239957,0.00484555391240784,51.5,0.020059071769776702,22.1
15945239979,15945239955,15945239991,15945239979,0.0048510490887035814,51.5,0.02007664774076937,22.1
15945240058,15945240019,15945240049,15945240030,0.00484555391240784,51.5,0.020059071769776702,22.1
15945240094,15945240056,15945240056,15945240055,0.004864907863018936,51.5,0.020120954067277142,22.1
15945240097,15945240093,15945240092,15945240105,0.004870368487224604,51.5,0.020138403732833085,22.1
15945240137,15945240111,15945240146,15945240150,0.0048510490887035814,51.5,0.02007664774076937,22.1
15945240178,15945240173,15945240166,15945240176,0.004855202466921356,51.4,0.020089929053712544,22.1
15945240214,15945240203,15945240188,15945240224,0.004870408428670278,51.4,0.020138531351098787,22.1
15945240255,15945240265,15945240269,15945240263,0.0048510490887035814,51.4,0.02007664774076937,22.1
15945240287,15945240267,15945240311,15945240312,0.004857925646693745,51.4,0.020098635600459408,22.1
15945240349,15945240309,15945240351,15945240360,0.004864848189521954,51.4,0.020120763353404472,22.1
15945240384,15945240378,15945240377,15945240398,0.004851068808131312,51.3,0.020076710803950924,22.1
15945240428,15945240390,15945240431,15945240432,0.004864888079015703,51.3,0.020120890838531524,22.1
15945240432,15945240404,15945240433,15945240444,0.00487316123171092,51.3,0.02014732635232803,22.1
15945240468,15945240491,15945240464,15945240455,0.0048510490887035814,51.4,0.02007664774076937,22.1
15945240536,15945240506,15945240491,15945240499,0.004864888079015703,51.5,0.020120890838531524,22.1
15945240542,15945240536,15945240580,15945240549,0.00487174720370655,51.6,0.02014280877896912,22.2
15945240578,15945240561,15945240610,15945240560,0.0048510490887035814,51.6,0.02007664774076937,22.1
15945240612,15945240616,15945240641,15945240598,0.00487174720370655,51.7,0.02014280877896912,22.2
15945240652,15945240676,15945240663,15945240649,0.0048607102039201645,51.9,0.020107537236194274,22.2
15945240663,15945240684,15945240676,15945240689,0.004845573606201511,51.9,0.0200591347672057,22.2
15945240715,15945240776,15945240715,15945240736,0.004849696805551721,52.0,0.02007232296927236,22.2
15945240767,15945240779,15945240768,15945240768,0.004856551418289571,52.2,0.020094242057912992,22.2
15945240791,15945240823,15945240802,15945240824,0.00487316123171092,52.3,0.02014732635232803,22.2
15945240864,15945240835,15945240866,15945240846,0.004888456802218631,52.4,0.020196174019834118,22.2
15945240904,15945240848,15945240892,15945240869,0.004871782055965663,52.5,0.0201429201294526,22.2
15945240935,15945240913,15945240914,15945240908,0.004866225112667964,52.5,0.020125163803853124,22.2
15945241001,15945240972,15945240956,15945240961,0.00487316123171092,52.6,0.02014732635232803,22.2
15945241007,15945240975,15945240973,15945240991,0.004859335071477756,52.6,0.02010314137587005,22.2
15945241036,15945241039,15945241009,15945241025,0.004866225112667964,52.6,0.020125163803853124,22.2
15945241050,15945241043,15945241040,15945241079,0.004849677092524513,52.6,0.020072259922506896,22.2
15945241090,15945241099,15945241097,15945241104,0.004841434754925555,52.6,0.020045893936615555,22.2
15945241093,15945241151,15945241158,15945241149,0.00484555391240784,52.6,0.020059071769776702,22.2
15945241175,15945241178,15945241178,15945241160,0.004898256884524993,52.6,0.02022745313208524,22.2
15945241221,15945241205,15945241196,15945241235,0.004849677092524513,52.6,0.020072259922506896,22.2
15945241268,15945241234,15945241255,15945241260,0.0048648481895219465,52.5,0.02012076335340441,22.2
15945241284,15945241315,15945241265,15945241280,0.004866279709998781,52.4,0.020125338283320315,22.2
15945241296,15945241333,15945241326,15945241294,0.0048800737788083255,52.2,0.020169406451243044,22.2
15945241347,15945241351,15945241359,15945241366,0.0048510490887035814,52.2,0.02007664774076937,22.2
15945241408,15945241408,15945241411,15945241369,0.004863436929456381,52.1,0.020116252873295937,22.2
15945241428,15945241423,15945241434,15945241384,0.004845573606201511,52.1,0.0200591347672057,22.2
15945241452,15945241461,15945241446,15945241447,0.004851068808131312,52.0,0.020076710803950924,22.2
15945241486,15945241464,15945241491,15945241490,0.0048510490887035814,52.0,0.02007664774076937,22.2
15945241518,15945241522,15945241536,15945241533,0.004873181054331312,51.9,0.02014738968003236,22.2
15945241572,15945241588,15945241616,15945241563,0.004852421530358751,51.9,0.020081036701551203,22.2
15945241623,15945241614,15945241618,15945241629,0.00487174720370655,51.9,0.02014280877896912,22.2
15945241628,15945241639,15945241667,15945241668,0.00487174720370655,51.8,0.02014280877896912,22.2
15945241674,15945241725,15945241715,15945241712,0.004864848189521954,51.8,0.020120763353404472,22.2
15945241695,15945241729,15945241719,15945241785,0.0048607102039201645,51.8,0.020107537236194274,22.2
15945241775,15945241786,15945241734,15945241811,0.004855202466921356,51.8,0.020089929053712544,22.2
15945241791,15945241816,15945241795,15945241819,0.0048469245699355725,51.8,0.02006345615433765,22.2
15945241840,15945241843,15945241818,15945241835,0.004888456802218631,51.8,0.020196174019834118,22.2
15945241882,15945241892,15945241863,15945241883,0.004853848854952292,51.9,0.020085600874401355,22.3
15945241902,15945241926,15945241898,15945241884,0.004866225112667964,51.9,0.020125163803853124,22.2
15945241979,15945241940,15945241946,15945241938,0.004857925646693745,52.0,0.020098635600459408,22.3
15945241991,15945241969,15945241990,15945241985,0.004852421530358751,52.1,0.020081036701551203,22.3
15945242000,15945242032,15945242007,15945242011,0.004853848854952292,52.2,0.020085600874401355,22.2
